"id"	"geneNum"	"description"	"BaiduTrans"	"gene"
"73864"	"34"	"RNA Polymerase I Transcription"	"RNA聚合酶I转录"	"YBL002W,YBL003C,YBR009C,YBR010W,YBR154C,YDL108W,YDR079C-A,YDR224C,YDR225W,YDR311W,YDR460W,YER148W,YER171W,YHR143W-A,YIL143C,YJL025W,YJR063W,YKL049C,YKL125W,YLR005W,YNL030W,YNL031C,YNL248C,YOL012C,YOR210W,YOR224C,YOR340C,YOR341W,YPL122C,YPR010C,YPR025C,YPR056W,YPR110C,YPR187W"
"73884"	"3"	"Base Excision Repair"	"基底切除修复术"	"YML021C,YML060W,YOL043C"
"73886"	"2"	"Chromosome Maintenance"	"染色体维持"	"YIL104C,YLR175W"
"73887"	"1"	"Death Receptor Signalling"	"死亡受体信号"	"YPR054W"
"73893"	"32"	"DNA Damage Bypass"	"DNA损伤旁路"	"YAR007C,YBL067C,YBR087W,YBR088C,YBR170C,YBR278W,YDL122W,YDL126C,YDR069C,YDR121W,YDR419W,YER098W,YER144C,YGR048W,YIL139C,YIL148W,YIL156W,YJL065C,YJL197W,YJR068W,YKR094C,YKR098C,YLR167W,YNL262W,YNL290W,YNL312W,YOL087C,YOL094C,YOR217W,YOR346W,YPL167C,YPR175W"
"73894"	"110"	"DNA Repair"	"DNA修复"	"YAR007C,YBL002W,YBL003C,YBL052C,YBL067C,YBL088C,YBR009C,YBR087W,YBR088C,YBR098W,YBR154C,YBR170C,YBR278W,YCR092C,YDL064W,YDL101C,YDL108W,YDL122W,YDL126C,YDL140C,YDL164C,YDR030C,YDR069C,YDR079C-A,YDR092W,YDR096W,YDR097C,YDR121W,YDR217C,YDR224C,YDR225W,YDR311W,YDR314C,YDR386W,YDR404C,YDR409W,YDR416W,YDR419W,YDR460W,YDR477W,YDR510W,YEL037C,YER095W,YER098W,YER144C,YER169W,YER171W,YGL043W,YGL070C,YGL087C,YGR048W,YGR123C,YGR258C,YHR143W-A,YIL021W,YIL139C,YIL143C,YIL148W,YIL156W,YJL047C,YJL065C,YJL140W,YJL168C,YJL197W,YJR035W,YJR050W,YJR059W,YJR068W,YKL005C,YKL049C,YKL198C,YKR094C,YKR098C,YLL036C,YLR005W,YLR167W,YML021C,YML032C,YML060W,YMR167W,YMR201C,YMR224C,YMR304W,YNL030W,YNL082W,YNL116W,YNL250W,YNL262W,YNL290W,YNL312W,YOL005C,YOL043C,YOL087C,YOL090W,YOL094C,YOL133W,YOR033C,YOR151C,YOR156C,YOR210W,YOR217W,YOR224C,YOR346W,YPL022W,YPL122C,YPL167C,YPR025C,YPR056W,YPR175W,YPR187W"
"73927"	"1"	"Depurination"	"排尿"	"YML060W"
"73928"	"3"	"Depyrimidination"	"脱嘧啶"	"YML021C,YML060W,YOL043C"
"73929"	"3"	"Base-Excision Repair, AP Site Formation"	"基底切除修复，AP部位形成"	"YML021C,YML060W,YOL043C"
"74158"	"23"	"RNA Polymerase III Transcription"	"RNA聚合酶III转录"	"YAL001C,YBR123C,YBR154C,YDL150W,YDR045C,YDR362C,YER148W,YGL254W,YGR047C,YGR246C,YHR143W-A,YJL011C,YKL144C,YNL039W,YNL151C,YNR003C,YOR116C,YOR207C,YOR210W,YOR224C,YPR110C,YPR187W,YPR190C"
"74160"	"165"	"Gene expression (Transcription)"	"基因表达（转录）"	"YAL001C,YAL040C,YBL002W,YBL003C,YBL088C,YBR009C,YBR010W,YBR089C-A,YBR123C,YBR154C,YBR160W,YBR196C,YBR198C,YBR236C,YBR270C,YBR279W,YCR042C,YDL002C,YDL042C,YDL101C,YDL108W,YDL140C,YDL150W,YDL159W,YDR045C,YDR079C-A,YDR083W,YDR145W,YDR167W,YDR174W,YDR185C,YDR208W,YDR224C,YDR225W,YDR289C,YDR311W,YDR362C,YDR404C,YDR460W,YER093C,YER139C,YER148W,YER171W,YGL043W,YGL070C,YGL112C,YGL130W,YGL207W,YGL213C,YGL244W,YGL254W,YGR005C,YGR047C,YGR063C,YGR108W,YGR109C,YGR116W,YGR186W,YGR246C,YGR274C,YHR090C,YHR143W-A,YHR205W,YIL021W,YIL035C,YIL143C,YIL148W,YJL005W,YJL006C,YJL011C,YJL025W,YJL031C,YJL058C,YJL128C,YJL140W,YJR017C,YJR063W,YJR082C,YKL005C,YKL028W,YKL032C,YKL049C,YKL053C-A,YKL058W,YKL125W,YKL126W,YKL139W,YKL144C,YKL203C,YKR062W,YKR094C,YLR005W,YLR167W,YLR168C,YLR193C,YLR226W,YLR418C,YML010W,YML015C,YML028W,YML069W,YML098W,YMR001C,YMR005W,YMR036C,YMR072W,YMR125W,YMR199W,YMR227C,YMR233W,YMR236W,YMR277W,YNL006W,YNL027W,YNL030W,YNL031C,YNL039W,YNL097C,YNL107W,YNL151C,YNL230C,YNL241C,YNL248C,YNR003C,YOL005C,YOL012C,YOL078W,YOL100W,YOL145C,YOR039W,YOR061W,YOR064C,YOR116C,YOR123C,YOR151C,YOR194C,YOR207C,YOR210W,YOR213C,YOR224C,YOR231W,YOR244W,YOR295W,YOR340C,YOR341W,YOR370C,YPL046C,YPL091W,YPL122C,YPL129W,YPL140C,YPL178W,YPL256C,YPR010C,YPR025C,YPR031W,YPR056W,YPR086W,YPR110C,YPR119W,YPR120C,YPR133C,YPR176C,YPR187W,YPR190C"
"74182"	"1"	"Ketone body metabolism"	"酮体代谢"	"YML126C"
"74217"	"6"	"Purine salvage"	"嘌呤补救"	"YBR284W,YJL070C,YJR105W,YLR209C,YML022W,YML035C"
"74259"	"4"	"Purine catabolism"	"嘌呤分解代谢"	"YBR111C,YDL238C,YJR069C,YLR209C"
"74751"	"3"	"Insulin receptor signalling cascade"	"胰岛素受体信号级联"	"YHR205W,YKL126W,YOL100W"
"74752"	"17"	"Signaling by Insulin receptor"	"胰岛素受体信号转导"	"YBR127C,YCL005W-A,YDL185W,YEL027W,YEL051W,YGR020C,YHR026W,YHR039C-A,YHR205W,YKL080W,YKL126W,YLR447C,YMR054W,YOL100W,YOR270C,YOR332W,YPR036W"
"75035"	"2"	"Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex"	"Chk1/Chk2（Cds1）介导的细胞周期蛋白B:Cdk1复合物失活"	"YDL101C,YMR036C"
"75067"	"9"	"Processing of Capped Intronless Pre-mRNA"	"封端无内含子前体mRNA的加工"	"YAL043C,YDR301W,YJR093C,YLR115W,YLR277C,YMR125W,YNL317W,YPL178W,YPR107C"
"75105"	"8"	"Fatty acyl-CoA biosynthesis"	"脂肪酰辅酶A生物合成"	"YBR291C,YDL015C,YER015W,YIL009W,YJL097W,YMR246W,YNR016C,YOR317W"
"75109"	"3"	"Triglyceride biosynthesis"	"甘油三酯生物合成"	"YHL032C,YMR165C,YOR245C"
"75153"	"8"	"Apoptotic execution phase"	"凋亡执行期"	"YBR089C-A,YDL002C,YDL072C,YDR174W,YHR102W,YKL032C,YKR001C,YMR072W"
"75815"	"45"	"Ubiquitin-dependent degradation of Cyclin D"	"泛素依赖性降解细胞周期蛋白D"	"YAL040C,YBL041W,YBR160W,YDL007W,YDL097C,YDL147W,YDR394W,YDR427W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGR108W,YGR109C,YGR135W,YGR253C,YHR027C,YHR200W,YIL007C,YIL075C,YIL148W,YJL001W,YKL145W,YKL161C,YKR094C,YLR167W,YML092C,YMR199W,YMR314W,YOL038W,YOR117W,YOR157C,YOR259C,YOR261C,YOR362C,YPL256C,YPR103W,YPR108W,YPR119W,YPR120C"
"75876"	"6"	"Synthesis of very long-chain fatty acyl-CoAs"	"超长链脂肪酰辅酶A的合成"	"YDL015C,YER015W,YIL009W,YJL097W,YMR246W,YOR317W"
"75944"	"5"	"Transcription from mitochondrial promoters"	"线粒体启动子转录"	"YBR089C-A,YDL002C,YDR174W,YKL032C,YMR072W"
"75953"	"41"	"RNA Polymerase II Transcription Initiation"	"RNA聚合酶II转录起始"	"YBR154C,YBR198C,YCR042C,YDL108W,YDL140C,YDR079C-A,YDR145W,YDR167W,YDR311W,YDR404C,YDR460W,YER148W,YER171W,YGL070C,YGL112C,YGR005C,YGR186W,YGR274C,YHR143W-A,YIL021W,YIL143C,YJL140W,YKL028W,YKL058W,YKR062W,YLR005W,YML015C,YML098W,YMR005W,YMR227C,YMR236W,YOL005C,YOR151C,YOR194C,YOR210W,YOR224C,YPL122C,YPR025C,YPR056W,YPR086W,YPR187W"
"75955"	"49"	"RNA Polymerase II Transcription Elongation"	"RNA聚合酶II转录延伸"	"YBR154C,YBR279W,YDL108W,YDL140C,YDR079C-A,YDR311W,YDR404C,YDR460W,YER171W,YGL043W,YGL070C,YGL207W,YGL213C,YGL244W,YGR005C,YGR063C,YGR116W,YGR186W,YHR143W-A,YIL021W,YIL143C,YJL006C,YJL140W,YKL005C,YKL139W,YLR005W,YLR226W,YLR418C,YML010W,YML069W,YMR125W,YMR277W,YNL107W,YNL230C,YOL005C,YOL145C,YOR123C,YOR151C,YOR210W,YOR213C,YOR224C,YPL046C,YPL122C,YPL129W,YPL178W,YPR025C,YPR056W,YPR133C,YPR187W"
"76002"	"31"	"Platelet activation, signaling and aggregation"	"血小板活化、信号传导和聚集"	"YAL024C,YBL105C,YBR025C,YBR109C,YBR204C,YCR038C,YDR164C,YDR168W,YDR288W,YER020W,YFL039C,YGR152C,YIL043C,YJR104C,YKL094W,YKL209C,YLR113W,YLR310C,YML085C,YML124C,YMR006C,YMR008C,YMR092C,YMR183C,YMR197C,YNL012W,YNL233W,YOL011W,YOL100W,YPL232W,YPR031W"
"76005"	"18"	"Response to elevated platelet cytosolic Ca2+"	"对血小板胞浆Ca2升高的反应+"	"YBL105C,YBR025C,YBR109C,YDR164C,YDR168W,YDR288W,YFL039C,YIL043C,YJR104C,YKL209C,YML085C,YML124C,YMR092C,YMR183C,YMR197C,YNL233W,YPL232W,YPR031W"
"76009"	"4"	"Platelet Aggregation (Plug Formation)"	"血小板聚集（堵塞形成）"	"YAL024C,YCR038C,YGR152C,YLR310C"
"76042"	"41"	"RNA Polymerase II Transcription Initiation And Promoter Clearance"	"RNA聚合酶II转录起始和启动子清除"	"YBR154C,YBR198C,YCR042C,YDL108W,YDL140C,YDR079C-A,YDR145W,YDR167W,YDR311W,YDR404C,YDR460W,YER148W,YER171W,YGL070C,YGL112C,YGR005C,YGR186W,YGR274C,YHR143W-A,YIL021W,YIL143C,YJL140W,YKL028W,YKL058W,YKR062W,YLR005W,YML015C,YML098W,YMR005W,YMR227C,YMR236W,YOL005C,YOR151C,YOR194C,YOR210W,YOR224C,YPL122C,YPR025C,YPR056W,YPR086W,YPR187W"
"76046"	"23"	"RNA Polymerase III Transcription Initiation"	"RNA聚合酶Ⅲ转录起始"	"YAL001C,YBR123C,YBR154C,YDL150W,YDR045C,YDR362C,YER148W,YGL254W,YGR047C,YGR246C,YHR143W-A,YJL011C,YKL144C,YNL039W,YNL151C,YNR003C,YOR116C,YOR207C,YOR210W,YOR224C,YPR110C,YPR187W,YPR190C"
"76061"	"23"	"RNA Polymerase III Transcription Initiation From Type 1 Promoter"	"RNA聚合酶III从1型启动子转录起始"	"YAL001C,YBR123C,YBR154C,YDL150W,YDR045C,YDR362C,YER148W,YGL254W,YGR047C,YGR246C,YHR143W-A,YJL011C,YKL144C,YNL039W,YNL151C,YNR003C,YOR116C,YOR207C,YOR210W,YOR224C,YPR110C,YPR187W,YPR190C"
"76066"	"22"	"RNA Polymerase III Transcription Initiation From Type 2 Promoter"	"RNA聚合酶III从2型启动子转录起始"	"YAL001C,YBR123C,YBR154C,YDL150W,YDR045C,YDR362C,YER148W,YGR047C,YGR246C,YHR143W-A,YJL011C,YKL144C,YNL039W,YNL151C,YNR003C,YOR116C,YOR207C,YOR210W,YOR224C,YPR110C,YPR187W,YPR190C"
"77075"	"27"	"RNA Pol II CTD phosphorylation and interaction with CE"	"RNA-PolⅡCTD磷酸化及与CE的相互作用"	"YBR154C,YBR236C,YDL108W,YDL140C,YDR079C-A,YDR311W,YDR404C,YDR460W,YER171W,YGL070C,YGL130W,YGR005C,YGR186W,YHR143W-A,YIL021W,YIL143C,YJL140W,YLR005W,YML010W,YOL005C,YOR151C,YOR210W,YOR224C,YPL122C,YPR025C,YPR056W,YPR187W"
"77111"	"1"	"Synthesis of Ketone Bodies"	"酮体的合成"	"YML126C"
"77286"	"1"	"mitochondrial fatty acid beta-oxidation of saturated fatty acids"	"饱和脂肪酸的线粒体脂肪酸β氧化"	"YBR026C"
"77289"	"2"	"Mitochondrial Fatty Acid Beta-Oxidation"	"线粒体脂肪酸β氧化"	"YBR026C,YGR037C"
"77346"	"1"	"Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA"	"癸酰辅酶A的β-氧化制备辛酰辅酶A"	"YBR026C"
"77387"	"14"	"Insulin receptor recycling"	"胰岛素受体循环"	"YBR127C,YCL005W-A,YDL185W,YEL027W,YEL051W,YGR020C,YHR026W,YHR039C-A,YKL080W,YLR447C,YMR054W,YOR270C,YOR332W,YPR036W"
"77595"	"9"	"Processing of Intronless Pre-mRNAs"	"无内含子Pre-mRNAs的处理"	"YAL043C,YDR301W,YJR093C,YLR115W,YLR277C,YMR125W,YNL317W,YPL178W,YPR107C"
"83936"	"4"	"Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane"	"核苷、游离嘌呤和嘧啶碱在质膜上的转运"	"YAL022C,YBL030C,YBR085W,YMR056C"
"844456"	"3"	"The NLRP3 inflammasome"	"NLRP3炎症体"	"YMR186W,YOR057W,YPL240C"
"879518"	"5"	"Transport of organic anions"	"有机阴离子的迁移"	"YCL038C,YKL221W,YNL125C,YOL119C,YOR306C"
"880009"	"1"	"Interconversion of 2-oxoglutarate and 2-hydroxyglutarate"	"2-氧戊二酸和2-羟基戊二酸的相互转化"	"YDL178W"
"881907"	"1"	"Gastrin-CREB signalling pathway via PKC and MAPK"	"胃泌素CREB通过PKC和MAPK的信号通路"	"YBL105C"
"8847453"	"1"	"Synthesis of PIPs in the nucleus"	"核内PIPs的合成"	"YDR208W"
"8848584"	"1"	"Wax and plasmalogen biosynthesis"	"蜡和血浆卤素生物合成"	"YOR245C"
"8849175"	"1"	"Threonine catabolism"	"苏氨酸分解代谢"	"YCL064C"
"8850843"	"1"	"Phosphate bond hydrolysis by NTPDase proteins"	"NTPDase蛋白水解磷酸键的研究"	"YER005W"
"8852135"	"20"	"Protein ubiquitination"	"蛋白质泛素化"	"YBR058C,YBR082C,YDR054C,YDR059C,YDR177W,YDR244W,YDR265W,YEL012W,YGL058W,YGL153W,YIL148W,YJR099W,YKL210W,YKR094C,YLR167W,YLR191W,YMR022W,YMR026C,YMR304W,YOR339C"
"8853383"	"1"	"Lysosomal oligosaccharide catabolism"	"溶酶体低聚糖分解代谢"	"YGL156W"
"8854050"	"40"	"FBXL7 down-regulates AURKA during mitotic entry and in early mitosis"	"FBXL7在有丝分裂进入和有丝分裂早期下调AURKA"	"YBL041W,YDL007W,YDL097C,YDL132W,YDL147W,YDR328C,YDR394W,YDR427W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGR135W,YGR253C,YHR027C,YHR200W,YIL007C,YIL075C,YIL148W,YJL001W,YKL145W,YKR094C,YLR167W,YML092C,YMR314W,YOL038W,YOL133W,YOR117W,YOR157C,YOR259C,YOR261C,YOR362C,YPL209C,YPR103W,YPR108W"
"8854214"	"5"	"TBC/RABGAPs"	"TBC/RABGAP"	"YBL078C,YDL234C,YLR262C,YML001W,YPL249C"
"8856688"	"39"	"Golgi-to-ER retrograde transport"	"高尔基体-内质网逆行运输"	"YAL007C,YAR002C-A,YBL040C,YBL050W,YBR080C,YDL018C,YDL137W,YDL145C,YDL192W,YDL226C,YDR238C,YDR498C,YEL022W,YER122C,YFL038C,YFR051C,YGL002W,YGL098W,YGL137W,YGL145W,YGL200C,YGR284C,YHR110W,YIL076W,YJR031C,YLR268W,YML012W,YMR006C,YMR008C,YNL012W,YNL204C,YNL258C,YNL287W,YOL011W,YOR016C,YOR075W,YOR298W,YPL010W,YPR095C"
"8856825"	"22"	"Cargo recognition for clathrin-mediated endocytosis"	"网格蛋白介导内吞作用的货物识别"	"YAL030W,YBL037W,YBL047C,YDL161W,YDR139C,YDR153C,YGR241C,YHL019C,YHR161C,YIR006C,YJR005W,YJR058C,YJR125C,YKL135C,YKL209C,YKR103W,YLL038C,YLR206W,YMR276W,YNL084C,YOL062C,YOR327C"
"8856828"	"31"	"Clathrin-mediated endocytosis"	"内吞作用"	"YAL030W,YBL037W,YBL047C,YBR059C,YCR030C,YDL161W,YDR139C,YDR153C,YDR208W,YFL047W,YGL206C,YGR167W,YGR241C,YHL019C,YHR161C,YIL095W,YIR006C,YJR005W,YJR058C,YJR125C,YKL135C,YKL209C,YKR103W,YLL038C,YLR206W,YMR032W,YMR276W,YNL020C,YNL084C,YOL062C,YOR327C"
"8863795"	"5"	"Downregulation of ERBB2 signaling"	"ERBB2信号下调"	"YDR069C,YER144C,YHR205W,YJL197W,YKL126W"
"8866427"	"8"	"VLDLR internalisation and degradation"	"VLDLR内化和降解"	"YBL037W,YEL060C,YGL206C,YGR167W,YJR005W,YJR058C,YKL135C,YOL062C"
"8866652"	"15"	"Synthesis of active ubiquitin: roles of E1 and E2 enzymes"	"活性泛素的合成：E1和E2酶的作用"	"YBR058C,YBR082C,YDR054C,YDR059C,YDR177W,YEL012W,YGL058W,YIL148W,YJR099W,YKL210W,YKR094C,YLR167W,YMR022W,YMR304W,YOR339C"
"8866654"	"10"	"E3 ubiquitin ligases ubiquitinate target proteins"	"E3泛素连接酶泛素化靶蛋白"	"YBR082C,YDR059C,YDR244W,YDR265W,YGL153W,YIL148W,YKR094C,YLR167W,YLR191W,YMR026C"
"8868773"	"121"	"rRNA processing in the nucleus and cytosol"	"细胞核和细胞质中的rRNA加工"	"YBL004W,YBL072C,YBR048W,YBR181C,YBR189W,YBR247C,YCL031C,YCL059C,YCR031C,YCR035C,YCR047C,YCR057C,YDL014W,YDL060W,YDL083C,YDL111C,YDL148C,YDL153C,YDR025W,YDR064W,YDR280W,YDR324C,YDR339C,YDR398W,YDR447C,YDR449C,YDR450W,YEL026W,YER006W,YER074W,YER082C,YER102W,YGL123W,YGL171W,YGL189C,YGR027C,YGR090W,YGR095C,YGR103W,YGR118W,YGR158C,YGR195W,YGR214W,YHL015W,YHR021C,YHR062C,YHR065C,YHR069C,YHR081W,YHR085W,YHR148W,YHR169W,YHR197W,YHR203C,YIL069C,YIL091C,YIL148W,YIR015W,YJL050W,YJL069C,YJL109C,YJL136C,YJL190C,YJL191W,YJR002W,YJR123W,YJR145C,YKL099C,YKL143W,YKL156W,YKL172W,YKR063C,YKR094C,YLL011W,YLL035W,YLR129W,YLR167W,YLR186W,YLR197W,YLR222C,YLR264W,YLR388W,YLR409C,YML017W,YML026C,YML063W,YML093W,YMR049C,YMR093W,YMR128W,YMR143W,YMR229C,YMR230W,YNL075W,YNL178W,YNL182C,YNL207W,YNL232W,YNL302C,YOL010W,YOL040C,YOL121C,YOL142W,YOR001W,YOR056C,YOR096W,YOR119C,YOR145C,YOR272W,YOR287C,YOR293W,YOR310C,YOR369C,YPL020C,YPL090C,YPL126W,YPL204W,YPL217C,YPR132W,YPR137W,YPR144C"
"8873719"	"12"	"RAB geranylgeranylation"	"RAB香叶基香叶基化"	"YER031C,YFL005W,YFL038C,YGL210W,YJL031C,YLR262C,YML001W,YNL093W,YNL304W,YOR089C,YOR370C,YPR176C"
"8876198"	"19"	"RAB GEFs exchange GTP for GDP on RABs"	"RAB GEF将GTP兑换为RABs上的GDP"	"YBR131W,YBR254C,YDR137W,YDR246W,YDR407C,YDR472W,YER136W,YFL005W,YFL038C,YGL124C,YKR068C,YLR039C,YLR262C,YML001W,YML077W,YMR218C,YNL272C,YOR115C,YOR370C"
"8876725"	"10"	"Protein methylation"	"蛋白质甲基化"	"YBR118W,YDL126C,YGR001C,YIL064W,YKR084C,YLL024C,YLR137W,YNL024C,YOR076C,YPR080W"
"888590"	"3"	"GABA synthesis, release, reuptake and degradation"	"GABA的合成、释放、再吸收和降解"	"YBR006W,YGR019W,YJR001W"
"8934903"	"8"	"Receptor Mediated Mitophagy"	"受体介导的有丝分裂吞噬"	"YAL008W,YBL078C,YBR217W,YGL180W,YIL035C,YOR039W,YOR061W,YPL149W"
"8935690"	"1"	"Digestion"	"消化"	"YDR481C"
"8939211"	"52"	"ESR-mediated signaling"	"ESR介导的信号转导"	"YBL002W,YBL003C,YBL016W,YBL052C,YBL105C,YBR009C,YBR010W,YBR034C,YBR109C,YBR154C,YCR065W,YDL140C,YDR043C,YDR224C,YDR225W,YDR404C,YER040W,YER148W,YER169W,YFL021W,YGL070C,YGR005C,YGR186W,YGR252W,YHR042W,YHR143W-A,YHR205W,YIL021W,YIL131C,YJL006C,YJL110C,YJL140W,YKL049C,YKL058W,YKL126W,YKL139W,YLR226W,YLR260W,YMR186W,YNL030W,YNL031C,YNL112W,YOL005C,YOL012C,YOL100W,YOR151C,YOR194C,YOR210W,YOR224C,YPL240C,YPR068C,YPR187W"
"8943724"	"1"	"Regulation of PTEN gene transcription"	"PTEN基因转录调控"	"YDR005C"
"8948747"	"5"	"Regulation of PTEN localization"	"PTEN本地化的监管"	"YIL148W,YKR094C,YLR167W,YMR304W,YNL128W"
"8948751"	"43"	"Regulation of PTEN stability and activity"	"PTEN稳定性和活性的调节"	"YBL041W,YBR058C,YDL007W,YDL097C,YDL147W,YDR394W,YDR427W,YER012W,YER021W,YER094C,YER125W,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGR135W,YGR232W,YGR253C,YHR027C,YHR200W,YIL007C,YIL035C,YIL075C,YIL148W,YJL001W,YKL145W,YKR094C,YLR167W,YML092C,YMR314W,YNL128W,YOL038W,YOR039W,YOR061W,YOR117W,YOR157C,YOR259C,YOR261C,YOR362C,YPR103W,YPR108W"
"8949215"	"1"	"Mitochondrial calcium ion transport"	"线粒体钙离子转运"	"YJR106W"
"8949613"	"12"	"Cristae formation"	"嵴形成"	"Q0085,Q0130,YBL099W,YBR039W,YDL004W,YDR298C,YJR090C,YJR121W,YKL016C,YPL078C,YPL271W,YPR020W"
"8951664"	"19"	"Neddylation"	"接合作用"	"YAL040C,YDL132W,YDR139C,YDR328C,YGR108W,YGR109C,YJR099W,YKL213C,YLR097C,YLR128W,YLR306W,YML088W,YMR199W,YOL133W,YPL003W,YPL256C,YPR066W,YPR119W,YPR120C"
"8953854"	"256"	"Metabolism of RNA"	"RNA代谢"	"YAL016W,YAL043C,YBL004W,YBL026W,YBL027W,YBL072C,YBL087C,YBL092W,YBL105C,YBR017C,YBR031W,YBR048W,YBR084C-A,YBR143C,YBR154C,YBR181C,YBR189W,YBR191W,YBR236C,YBR247C,YCL031C,YCL059C,YCR031C,YCR035C,YCR047C,YCR057C,YCR077C,YDL014W,YDL060W,YDL075W,YDL083C,YDL108W,YDL111C,YDL130W,YDL136W,YDL140C,YDL148C,YDL153C,YDL160C,YDL191W,YDR012W,YDR021W,YDR025W,YDR064W,YDR079C-A,YDR151C,YDR172W,YDR206W,YDR280W,YDR301W,YDR311W,YDR324C,YDR339C,YDR378C,YDR382W,YDR398W,YDR404C,YDR418W,YDR429C,YDR447C,YDR449C,YDR450W,YDR460W,YDR500C,YEL015W,YEL026W,YEL054C,YER006W,YER074W,YER082C,YER102W,YER112W,YER117W,YER146W,YER165W,YER171W,YFL034C-A,YFR023W,YFR031C-A,YFR032C-A,YGL030W,YGL031C,YGL049C,YGL070C,YGL076C,YGL103W,YGL123W,YGL130W,YGL135W,YGL171W,YGL173C,YGL189C,YGL190C,YGL213C,YGR005C,YGR027C,YGR034W,YGR072W,YGR085C,YGR090W,YGR095C,YGR103W,YGR118W,YGR158C,YGR162W,YGR186W,YGR195W,YGR214W,YHL001W,YHL015W,YHR010W,YHR015W,YHR021C,YHR062C,YHR065C,YHR069C,YHR077C,YHR081W,YHR085W,YHR141C,YHR143W-A,YHR148W,YHR169W,YHR197W,YHR203C,YHR205W,YIL018W,YIL021W,YIL069C,YIL091C,YIL133C,YIL143C,YIL148W,YIL151C,YIR015W,YJL050W,YJL069C,YJL109C,YJL124C,YJL136C,YJL140W,YJL189W,YJL190C,YJL191W,YJR002W,YJR093C,YJR123W,YJR145C,YKL099C,YKL126W,YKL143W,YKL156W,YKL171W,YKL172W,YKL180W,YKR063C,YKR094C,YKR096W,YLL011W,YLL035W,YLL045C,YLR005W,YLR029C,YLR061W,YLR075W,YLR115W,YLR129W,YLR136C,YLR167W,YLR185W,YLR186W,YLR197W,YLR222C,YLR233C,YLR264W,YLR270W,YLR277C,YLR325C,YLR340W,YLR344W,YLR388W,YLR398C,YLR406C,YLR409C,YLR438C-A,YLR448W,YML010W,YML017W,YML026C,YML063W,YML093W,YMR049C,YMR080C,YMR093W,YMR121C,YMR125W,YMR128W,YMR142C,YMR143W,YMR229C,YMR230W,YNL067W,YNL075W,YNL118C,YNL147W,YNL162W,YNL178W,YNL182C,YNL207W,YNL232W,YNL301C,YNL302C,YNL317W,YOL005C,YOL010W,YOL021C,YOL040C,YOL120C,YOL121C,YOL127W,YOL142W,YOL149W,YOR001W,YOR056C,YOR063W,YOR096W,YOR119C,YOR145C,YOR151C,YOR210W,YOR224C,YOR272W,YOR287C,YOR293W,YOR310C,YOR369C,YPL020C,YPL090C,YPL122C,YPL126W,YPL131W,YPL143W,YPL178W,YPL204W,YPL217C,YPL220W,YPL249C-A,YPR025C,YPR056W,YPR102C,YPR107C,YPR132W,YPR137W,YPR144C,YPR187W,YPR189W"
"8953897"	"89"	"Cellular responses to stimuli"	"细胞对刺激的反应"	"YAL005C,YBL002W,YBL003C,YBL008W,YBL016W,YBL052C,YBL075C,YBL088C,YBR009C,YBR010W,YBR112C,YBR118W,YBR127C,YBR215W,YCL005W-A,YCR027C,YDL042C,YDL079C,YDL126C,YDL159W,YDL185W,YDR135C,YDR224C,YDR225W,YDR256C,YEL009C,YEL027W,YEL039C,YEL051W,YER025W,YER103W,YGL073W,YGR020C,YGR040W,YGR163W,YHR008C,YHR026W,YHR030C,YHR039C-A,YHR079C,YHR186C,YHR206W,YJL057C,YJL115W,YJL128C,YJL163C,YJR007W,YJR048W,YJR104C,YJR140C,YKL049C,YKL073W,YKL080W,YKL117W,YKL171W,YKL203C,YKR084C,YLL024C,YLR113W,YLR362W,YLR447C,YML121W,YMR038C,YMR054W,YMR139W,YMR186W,YMR224C,YNL006W,YNL007C,YNL021W,YNL030W,YNL031C,YNL064C,YNL077W,YNL250W,YNL307C,YOL012C,YOR027W,YOR076C,YOR231W,YOR270C,YOR332W,YPL091W,YPL140C,YPL237W,YPL240C,YPR036W,YPR054W,YPR080W"
"8956319"	"5"	"Nucleotide catabolism"	"核苷酸分解代谢"	"YBR111C,YDL238C,YER005W,YJR069C,YLR209C"
"8956320"	"11"	"Nucleotide biosynthesis"	"核苷酸生物合成"	"YGL234W,YGR061C,YHR216W,YJL130C,YJR109C,YLR359W,YLR432W,YML056C,YMR120C,YMR217W,YNL220W"
"8956321"	"10"	"Nucleotide salvage"	"核苷酸补救"	"YBR284W,YDR020C,YJL070C,YJR105W,YKL033W-A,YLR209C,YLR245C,YML022W,YML035C,YNR012W"
"8957322"	"27"	"Metabolism of steroids"	"类固醇代谢"	"YAR042W,YDL019C,YDL114W,YGL001C,YGR060W,YGR175C,YGR281W,YHR007C,YHR072W,YHR073W,YHR190W,YIL049W,YJL167W,YJR019C,YKR009C,YLR056W,YLR242C,YLR426W,YML075C,YML126C,YMR208W,YNL280C,YNR043W,YPL033C,YPL069C,YPL117C,YPL145C"
