"id"	"geneNum"	"description"	"BaiduTrans"	"definition"	"gene"
"GO:0050152"	"1"	"omega-amidase activity"	"ω-酰胺酶活性"	"Catalysis of the reaction: a monoamide of a dicarboxylic acid + H2O = a dicarboxylate + NH3."	"YLR351C"
"GO:0050155"	"1"	"ornithine(lysine) transaminase activity"	"鸟氨酸（赖氨酸）转氨酶活性"	"Catalysis of the reaction: 2-oxoglutarate + L-ornithine = H2O + L-glutamate + 3,4-dihydro-2H-pyrrole-2-carboxylate."	"YLR438W"
"GO:0050177"	"4"	"phenylpyruvate decarboxylase activity"	"苯丙酮酸脱羧酶活性"	"Catalysis of the reaction: phenylpyruvate = phenylacetaldehyde + CO2."	"YDR380W,YGR087C,YLR044C,YLR134W"
"GO:0050185"	"1"	"phosphatidylinositol deacylase activity"	"磷脂酰肌醇脱酰酶活性"	"Catalysis of the reaction: 1-phosphatidyl-1D-myo-inositol + H(2)O = 1-acyl-sn-glycero-3-phospho-D-myo-inositol + a carboxylate + H(+)."	"YFL025C"
"GO:0050203"	"1"	"oxalate-CoA ligase activity"	"草酸辅酶A连接酶活性"	"Catalysis of the reaction: ATP + CoA + oxalate = AMP + diphosphate + H(+) + oxalyl-CoA."	"YBR222C"
"GO:0050236"	"1"	"pyridoxine:NADP 4-dehydrogenase activity"	"吡哆醇：NADP 4-脱氢酶活性"	"Catalysis of the reaction: NADP(+) + pyridoxine = H(+) + NADPH + pyridoxal."	"YPR127W"
"GO:0050262"	"1"	"ribosylnicotinamide kinase activity"	"核糖烟酰胺激酶活性"	"Catalysis of the reaction: N-ribosylnicotinamide + ATP = ADP + 2 H(+) + nicotinamide mononucleotide."	"YNL129W"
"GO:0050263"	"1"	"ribosylpyrimidine nucleosidase activity"	"核糖嘧啶核苷酶活性"	"Catalysis of the reaction: an N-D-ribosylpyrimidine + H2O = D-ribose + a pyrimidine."	"YDR400W"
"GO:0050278"	"1"	"sedoheptulose-bisphosphatase activity"	"sedoheptulose双磷酸酶活性"	"Catalysis of the reaction: sedoheptulose 1,7-bisphosphate + H2O = sedoheptulose 7-phosphate + phosphate."	"YKR043C"
"GO:0050286"	"1"	"sorbitol-6-phosphatase activity"	"山梨醇-6-磷酸酶活性"	"Catalysis of the reaction: D-glucitol 6-phosphate + H(2)O = D-glucitol + phosphate."	"YNL010W"
"GO:0050291"	"4"	"sphingosine N-acyltransferase activity"	"鞘氨醇N-酰基转移酶活性"	"Catalysis of the reaction: acyl-CoA + sphingosine = CoA + N-acylsphingosine."	"YBR183W,YHL003C,YKL008C,YMR298W"
"GO:0050295"	"1"	"steryl-beta-glucosidase activity"	"甾基β-葡萄糖苷酶活性"	"Catalysis of the reaction: cholesteryl-beta-D-glucoside + H(2)O = D-glucose + cholesterol."	"YIR007W"
"GO:0050311"	"1"	"sulfite reductase (ferredoxin) activity"	"亚硫酸盐还原酶（铁氧还蛋白）活性"	"Catalysis of the reaction: hydrogen sulfide + 3 oxidized ferredoxin + 3 H2O = sulfite + 3 reduced ferredoxin."	"YJR137C"
"GO:0050334"	"3"	"thiaminase activity"	"硫胺酶活性"	"Catalysis of the reaction: H(2)O + thiamine = 4-amino-5-hydroxymethyl-2-methylpyrimidine + 5-(2-hydroxyethyl)-4-methylthiazole + H(+)."	"YOL055C,YPL258C,YPR121W"
"GO:0050354"	"2"	"triokinase activity"	"三激酶活性"	"Catalysis of the reaction: D-glyceraldehyde + ATP = D-glyceraldehyde 3-phosphate + ADP + 2 H(+)."	"YFL053W,YML070W"
"GO:0050385"	"1"	"ureidoglycolate lyase activity"	"脲基乙醇酸裂解酶活性"	"Catalysis of the reaction: (S)-ureidoglycolate = glyoxylate + urea."	"YIR032C"
"GO:0050421"	"1"	"nitrite reductase (NO-forming) activity"	"亚硝酸盐还原酶（NO形成）活性"	"Catalysis of the reaction: nitric oxide + H2O + ferricytochrome c = nitrite + ferrocytochrome c + 2 H+."	"YIL111W"
"GO:0050440"	"1"	"2-methylcitrate synthase activity"	"2-甲基柠檬酸合酶活性"	"Catalysis of the reaction: H(2)O + oxaloacetate + propanoyl-CoA = (2R,3S)-2-methylcitrate + CoA + H(+)."	"YPR001W"
"GO:0050483"	"1"	"IMP 5'-nucleotidase activity"	"IMP 5'-核苷酸酶活性"	"Catalysis of the reaction: 5'-IMP + H2O = inosine + phosphate."	"YOR155C"
"GO:0050484"	"2"	"GMP 5'-nucleotidase activity"	"GMP 5'-核苷酸酶活性"	"Catalysis of the reaction: 5'-GMP + H2O = guanosine + phosphate."	"YBR242W,YGL101W"
"GO:0050546"	"1"	"4-hydroxyphenylpyruvate decarboxylase activity"	"4-羟基苯丙酮酸脱羧酶活性"	"Catalysis of the reaction: (4-hydroxyphenyl)pyruvate + H(+) = (4-hydroxyphenyl)acetaldehyde + CO(2)."	"YDR380W"
"GO:0050567"	"3"	"glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity"	"谷氨酰胺基tRNA合成酶（谷氨酰胺水解）活性"	"Catalysis of the reaction: L-glutamine + glutamyl-tRNA(Gln) + ATP = L-glutamate + glutaminyl-tRNA(Gln) + phosphate + ADP."	"YBL080C,YGR102C,YMR293C"
"GO:0050613"	"1"	"delta14-sterol reductase activity"	"delta14甾醇还原酶活性"	"Catalysis of the reaction: NADP+ + 4,4-dimethyl-5-alpha-cholesta-8,24-dien-3-beta-ol = NADPH + H+ + 4,4-dimethyl-5-alpha-cholesta-8,14,24-trien-3-beta-ol."	"YNL280C"
"GO:0050660"	"27"	"flavin adenine dinucleotide binding"	"黄素腺嘌呤二核苷酸结合"	"Binding to FAD, flavin-adenine dinucleotide, the coenzyme or the prosthetic group of various flavoprotein oxidoreductase enzymes, in either the oxidized form, FAD, or the reduced form, FADH2."	"YBL098W,YDL171C,YDL174C,YDL178W,YEL071W,YFL018C,YFR030W,YGL205W,YGL236C,YGR029W,YGR175C,YGR255C,YHR042W,YHR176W,YJL045W,YKL148C,YLR401C,YLR405W,YML080W,YMR020W,YMR108W,YNR074C,YPL017C,YPL091W,YPR004C,YPR037C,YPR048W"
"GO:0050661"	"16"	"NADP binding"	"NADP结合"	"Binding to nicotinamide-adenine dinucleotide phosphate, a coenzyme involved in many redox and biosynthetic reactions; binding may be to either the oxidized form, NADP+, or the reduced form, NADPH."	"YBR153W,YBR166C,YDR158W,YDR197W,YGR192C,YGR256W,YHR063C,YHR176W,YHR183W,YJL052W,YJR009C,YJR139C,YNL241C,YOR236W,YPL091W,YPR048W"
"GO:0050664"	"2"	"oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor"	"氧化还原酶活性，作用于NAD（P）H，氧作为受体"	"Catalysis of an oxidation-reduction (redox) reaction in which NADH or NADPH acts as a hydrogen or electron donor and reduces an oxygen molecule."	"YIR035C,YIR036C"
"GO:0050815"	"3"	"phosphoserine residue binding"	"磷酸丝氨酸残基结合"	"Binding to a phosphorylated serine residue within a protein."	"YDR099W,YER177W,YFL009W"
"GO:0050833"	"3"	"pyruvate transmembrane transporter activity"	"丙酮酸跨膜转运蛋白活性"	"Enables the transfer of pyruvate, 2-oxopropanoate, from one side of a membrane to the other."	"YGL080W,YGR243W,YHR162W"
"GO:0050839"	"3"	"cell adhesion molecule binding"	"细胞粘附分子结合"	"Binding to a cell adhesion molecule."	"YGL032C,YJR004C,YNR044W"
"GO:0050897"	"1"	"cobalt ion binding"	"钴离子结合"	"Binding to a cobalt ion (Co)."	"YIR027C"
"GO:0051010"	"15"	"microtubule plus-end binding"	"微管加末端结合"	"Binding to the plus end of a microtubule."	"YAL047C,YBR233W-A,YDR016C,YDR201W,YDR320C-A,YER016W,YGL061C,YGR113W,YKL052C,YKL138C-A,YKR037C,YKR083C,YLR045C,YLR254C,YOR269W"
"GO:0051011"	"2"	"microtubule minus-end binding"	"微管负末端结合"	"Binding to the minus end of a microtubule."	"YHR172W,YNL126W"
"GO:0051015"	"32"	"actin filament binding"	"肌动蛋白丝结合"	"Binding to an actin filament, also known as F-actin, a helical filamentous polymer of globular G-actin subunits."	"YAL029C,YBR234C,YCR088W,YDL029W,YDR129C,YFR024C-A,YGR080W,YHR016C,YHR023W,YIL034C,YIL062C,YIL138C,YIR003W,YJR065C,YKL007W,YKL013C,YKL129C,YKR001C,YLL050C,YLR370C,YLR429W,YMR032W,YMR092C,YMR109W,YNL079C,YNL243W,YNR035C,YOR239W,YOR326W,YOR367W,YPL242C,YPR080W"
"GO:0051019"	"3"	"mitogen-activated protein kinase binding"	"丝裂原活化蛋白激酶结合"	"Binding to a mitogen-activated protein kinase."	"YBR109C,YER180C,YNL167C"
"GO:0051020"	"3"	"GTPase binding"	"GTP酶结合"	"Binding to a GTPase, any enzyme that catalyzes the hydrolysis of GTP."	"YAL002W,YOR216C,YPR089W"
"GO:0051082"	"78"	"unfolded protein binding"	"未折叠蛋白结合"	"Binding to an unfolded protein."	"YAL005C,YAL058W,YBL075C,YBR044C,YBR072W,YCL043C,YDL063C,YDL100C,YDL143W,YDL212W,YDL229W,YDR079W,YDR161W,YDR168W,YDR171W,YDR188W,YDR212W,YDR231C,YDR252W,YDR518W,YEL003W,YEL030W,YER103W,YFL016C,YFL023W,YGL095C,YGR112W,YHR005C-A,YHR060W,YHR079C,YHR133C,YHR142W,YHR193C,YIL005W,YIL104C,YIL142W,YJL008C,YJL014W,YJL034W,YJL073W,YJL111W,YJL117W,YJL162C,YJL179W,YJR032W,YJR045C,YJR064W,YKL073W,YKR048C,YLL024C,YLL026W,YLR090W,YLR216C,YLR259C,YLR369W,YLR393W,YML028W,YML048W,YML094W,YMR131C,YMR186W,YMR200W,YMR214W,YNL007C,YNL064C,YNL077W,YNL153C,YNL156C,YNL209W,YNL315C,YOL022C,YOR020C,YOR145C,YOR232W,YOR336W,YPL037C,YPL239W,YPL240C"
"GO:0051087"	"27"	"chaperone binding"	"伴侣结合"	"Binding to a chaperone protein, a class of proteins that bind to nascent or unfolded polypeptides and ensure correct folding or transport."	"YBR044C,YCR060W,YDR168W,YDR214W,YGL018C,YGR125W,YGR142W,YIL016W,YIL022W,YIR004W,YJL073W,YKL117W,YLL026W,YLR090W,YLR200W,YLR259C,YMR214W,YNL007C,YNL064C,YNL077W,YNL281W,YNL310C,YOR020C,YOR057W,YOR133W,YOR232W,YPR158W"
"GO:0051117"	"3"	"ATPase binding"	"ATP酶结合"	"Binding to an ATPase, any enzyme that catalyzes the hydrolysis of ATP."	"YDL130W-A,YMR054W,YOR270C"
"GO:0051213"	"6"	"dioxygenase activity"	"双加氧酶活性"	"Catalysis of an oxidation-reduction (redox) reaction in which both atoms of oxygen from one molecule of O2 are incorporated into the (reduced) product(s) of the reaction. The two atoms of oxygen may be distributed between two different products."	"YER049W,YER051W,YGL010W,YHL021C,YJR119C,YLL057C"
"GO:0051219"	"3"	"phosphoprotein binding"	"磷蛋白结合"	"Binding to a phosphorylated protein."	"YGL252C,YMR001C,YNL229C"
"GO:0051266"	"1"	"sirohydrochlorin ferrochelatase activity"	"锡氢氯铁螯合酶活性"	"Catalysis of the reaction: siroheme + 2 H+ = Fe(2+) + sirohydrochlorin."	"YBR213W"
"GO:0051267"	"1"	"CP2 mannose-ethanolamine phosphotransferase activity"	"CP2甘露糖乙醇胺磷酸转移酶活性"	"Catalysis of the reaction: ethanolamine phosphate + Man-alpha-(1,2)-Man-alpha-(1,2)-Man-alpha-(1,6)-R = Man-alpha-(1,2)-Man-alpha-6-P-EtN-(1,2)-Man-alpha-(1,6)-R; R is Man-alpha(1,4)-GlcNH2-inositol-PO4-lipid. This reaction is the transfer of ethanolamine phosphate to C6 of second mannose in the GPI lipid precursor CP2."	"YJL062W"
"GO:0051268"	"1"	"alpha-keto amide reductase activity"	"α-酮酰胺还原酶活性"	"Catalysis of the reaction: alpha-keto amide + 2 H+ (from donor) = (R)-hydroxy amide. Alpha-keto amides are of the form R-CO-CONH2, where R may be aromatic or aliphatic."	"YDL124W"
"GO:0051269"	"1"	"alpha-keto ester reductase activity"	"α-酮酯还原酶活性"	"Catalysis of the reaction: alpha-keto ester + 2 H+ (from donor) = (R)-hydroxy ester. Alpha-keto esters are of the form R(1)-CO-CO-O-R(2), where the R groups may be aromatic or aliphatic."	"YDL124W"
"GO:0051287"	"18"	"NAD binding"	"NAD结合"	"Binding to nicotinamide adenine dinucleotide, a coenzyme involved in many redox and biosynthetic reactions; binding may be to either the oxidized form, NAD+, or the reduced form, NADH."	"YCL018W,YCL030C,YDL066W,YDR158W,YER081W,YGR192C,YIL074C,YIL094C,YJL052W,YJR009C,YKL029C,YLR174W,YNL037C,YNL274C,YOL059W,YOR136W,YOR388C,YPL113C"
"GO:0051377"	"4"	"mannose-ethanolamine phosphotransferase activity"	"甘露糖乙醇胺磷酸转移酶活性"	"Catalysis of the transfer of ethanolamine phosphate to a mannose residue in the GPI lipid precursor."	"YDR302W,YJL062W,YKL165C,YLL031C"
"GO:0051499"	"1"	"D-aminoacyl-tRNA deacylase activity"	"D-氨基酰-tRNA脱酰酶活性"	"Catalysis of the reaction: D-aminoacyl-tRNA = D-amino acid + tRNA. Hydrolysis of the removal of D-amino acids from residues in charged tRNA."	"YDL219W"
"GO:0051500"	"1"	"D-tyrosyl-tRNA(Tyr) deacylase activity"	"D-酪氨酸-tRNA（Tyr）脱酰酶活性"	"Catalysis of the reaction: D-tyrosyl-tRNA(Tyr) = D-tyrosine + tRNA(Tyr). Hydrolysis of the removal of D-tyrosine from tyrosine residues in charged tRNA."	"YDL219W"
"GO:0051536"	"40"	"iron-sulfur cluster binding"	"铁硫簇结"	"Binding to an iron-sulfur cluster, a combination of iron and sulfur atoms."	"YBR014C,YBR163W,YCL017C,YDL010W,YDL102W,YDL171C,YDR098C,YER171W,YER174C,YGL009C,YGL091C,YGL220W,YGR286C,YHR164C,YIL003W,YIL103W,YJL200C,YJR016C,YJR137C,YKL040C,YKL045W,YKL191W,YKR071C,YLL027W,YLL041C,YLR304C,YNL102W,YNL240C,YNL262W,YOL043C,YOR196C,YOR226C,YOR356W,YPL059W,YPL086C,YPL135W,YPL167C,YPL202C,YPL207W,YPL252C"
"GO:0051537"	"19"	"2 iron, 2 sulfur cluster binding"	"2铁，2硫簇结合"	"Binding to a 2 iron, 2 sulfur (2Fe-2S) cluster; this cluster consists of two iron atoms, with two inorganic sulfur atoms found between the irons and acting as bridging ligands."	"YBR014C,YDL010W,YDL120W,YDR098C,YEL024W,YER174C,YGL220W,YGR286C,YJR016C,YKL195W,YKR071C,YLL027W,YLL041C,YOR226C,YPL059W,YPL135W,YPL252C,YPR002W,YPR067W"
"GO:0051538"	"2"	"3 iron, 4 sulfur cluster binding"	"3铁，4硫团簇结合"	"Binding to a 3 iron, 4 sulfur (3Fe-4S) cluster; this cluster consists of three iron atoms, with the inorganic sulfur atoms found between the irons and acting as bridging ligands. It is essentially a 4Fe-4S cluster with one iron missing."	"YDL171C,YLL041C"
"GO:0051539"	"25"	"4 iron, 4 sulfur cluster binding"	"4铁，4硫簇结合"	"Binding to a 4 iron, 4 sulfur (4Fe-4S) cluster; this cluster consists of four iron atoms, with the inorganic sulfur atoms found between the irons and acting as bridging ligands."	"YBR163W,YDL102W,YER171W,YGL009C,YGL091C,YGR286C,YHR164C,YIL003W,YJL200C,YJR137C,YKL040C,YKL045W,YKR071C,YLL041C,YLR304C,YNL102W,YNL240C,YNL262W,YOL043C,YOR196C,YOR356W,YPL086C,YPL167C,YPL207W,YPR067W"
"GO:0051575"	"1"	"5'-deoxyribose-5-phosphate lyase activity"	"5'-脱氧核糖-5-磷酸裂解酶活性"	"Catalysis of the beta-elimination of the 5' deoxyribose-5-phosphate at an abasic site in DNA where a DNA-(apurinic or apyrimidinic site) lyase has already cleaved the C-O-P bond 3' to the apurinic or apyrimidinic site."	"YOL115W"
"GO:0051670"	"1"	"inulinase activity"	"菊粉酶活性"	"Catalysis of the endohydrolysis of 2,1-beta-D-fructosidic linkages in inulin."	"YIL162W"
"GO:0051721"	"1"	"protein phosphatase 2A binding"	"蛋白磷酸酶2A结合"	"Binding to protein phosphatase 2A."	"YMR028W"
"GO:0051722"	"1"	"protein C-terminal methylesterase activity"	"蛋白质C末端甲基酯酶活性"	"Catalysis of the reaction: C-terminal protein amino acid methyl ester + H2O = protein amino acid + methanol."	"YHR075C"
"GO:0051723"	"1"	"protein methylesterase activity"	"蛋白质甲基酯酶活性"	"Catalysis of the reaction: protein amino acid methyl ester + H2O = protein amino acid + methanol."	"YHR075C"
"GO:0051724"	"2"	"NAD transmembrane transporter activity"	"NAD跨膜转运蛋白活性"	"Enables the transfer of NAD from one side of a membrane to the other."	"YEL006W,YIL006W"
"GO:0051730"	"1"	"GTP-dependent polyribonucleotide 5'-hydroxyl-kinase activity"	"GTP依赖性多核糖核苷酸5'-羟基激酶活性"	"Catalysis of the reaction: GTP + 5'-dephospho-RNA = GDP + 5'-phospho-RNA."	"YJL087C"
"GO:0051731"	"2"	"polynucleotide 5'-hydroxyl-kinase activity"	"多核苷酸5'-羟基激酶活性"	"Catalysis of the reaction: NTP + 5'-dephosphopolynucleotide = NDP + 5'-phosphopolynucleotide. The polynucleotide may be DNA or RNA."	"YLL035W,YOR250C"
"GO:0051751"	"1"	"alpha-1,4-mannosyltransferase activity"	"α-1,4-甘露糖基转移酶活性"	"Catalysis of the transfer of a mannose residue to an oligosaccharide, forming an alpha-(1->4) linkage."	"YJR013W"
"GO:0051787"	"8"	"misfolded protein binding"	"错误折叠蛋白结合"	"Binding to a misfolded protein."	"YBR201W,YCL044C,YDR258C,YDR411C,YJL073W,YKL133C,YMR115W,YNL007C"
"GO:0051864"	"3"	"histone H3-methyl-lysine-36 demethylase activity"	"组蛋白H3-甲基赖氨酸-36去甲基化酶活性"	"Catalysis of the removal of a methyl group from a modified lysine residue at position 36 of the histone H3 protein. This is a dioxygenase reaction that is dependent on Fe(II) and 2-oxoglutarate."	"YDR096W,YER051W,YER169W"
"GO:0051879"	"5"	"Hsp90 protein binding"	"Hsp90蛋白结合"	"Binding to Hsp90 proteins, any of a group of heat shock proteins around 90kDa in size."	"YBR155W,YGR099W,YKL117W,YOR027W,YOR035C"
"GO:0051880"	"10"	"G-quadruplex DNA binding"	"G-四链DNA结合"	"Binding to G-quadruplex DNA structures, in which groups of four guanines adopt a flat, cyclic Hoogsteen hydrogen-bonding arrangement known as a guanine tetrad. The stacking of guanine tetrads results in G-quadruplex DNA structures. G-quadruplex DNA can form under physiological conditions from some G-rich sequences, such as those found in telomeres, immunoglobulin switch regions, gene promoters, fragile X repeats, and the dimerization domain in the human immunodeficiency virus (HIV) genome."	"YDR369C,YGR081C,YGR159C,YHR031C,YML061C,YMR039C,YMR224C,YNL216W,YNL218W,YNL250W"
"GO:0051903"	"1"	"S-(hydroxymethyl)glutathione dehydrogenase activity"	"S-（羟甲基）谷胱甘肽脱氢酶活性"	"Catalysis of the reaction: S-(hydroxymethyl)glutathione + NAD(P)+ = S-formylglutathione + NAD(P)H + H+."	"YDL168W"
"GO:0051908"	"1"	"double-stranded DNA 5'-3' exodeoxyribonuclease activity"	"双链DNA 5'-3'外脱氧核糖核酸酶活性"	"Catalysis of the sequential cleavage of mononucleotides from a free 5' terminus of a double-stranded DNA molecule."	"YKR056W"
"GO:0051920"	"4"	"peroxiredoxin activity"	"过氧化物酶活性"	"Catalysis of the reaction: 2 R'-SH + ROOH = R'-S-S-R' + H2O + ROH."	"YBL064C,YDR453C,YJR111C,YML028W"
"GO:0051959"	"1"	"dynein light intermediate chain binding"	"动力蛋白轻中间链结合"	"Binding to a light intermediate chain of the dynein complex."	"YKR054C"
"GO:0051990"	"1"	"(R)-2-hydroxyglutarate dehydrogenase activity"	"（R） -2-羟基戊二酸脱氢酶活性"	"Catalysis of the reaction: (R)-2-hydroxyglutarate + acceptor = 2-oxoglutarate + reduced acceptor."	"YDL178W"
"GO:0051996"	"1"	"squalene synthase activity"	"角鲨烯合酶活性"	"Catalysis of the reaction: presqualene diphosphate + NADPH = squalene + NADP+ + diphosphate."	"YHR190W"
"GO:0052381"	"1"	"tRNA dimethylallyltransferase activity"	"tRNA二甲基烯丙基转移酶活性"	"Catalysis of the reaction: dimethylallyl diphosphate + tRNA = diphosphate + tRNA containing 6-dimethylallyladenosine."	"YOR274W"
"GO:0052587"	"1"	"diacetyl reductase ((R)-acetoin forming) activity"	"双乙酰还原酶（（R）-乙偶姻形成）活性"	"Catalysis of the reaction: (R)-acetoin + NAD(+) = diacetyl + H(+) + NADH."	"YAL061W"
"GO:0052588"	"3"	"diacetyl reductase ((S)-acetoin forming) activity"	"二乙酰还原酶（（S）-乙偶姻形成）活性"	"Catalysis of the reaction: (S)-acetoin + NAD(+) = diacetyl + H(+) + NADH."	"YBR149W,YDR368W,YMR226C"
"GO:0052590"	"1"	"sn-glycerol-3-phosphate:ubiquinone oxidoreductase activity"	"sn-甘油-3-磷酸：泛醌氧化还原酶活性"	"Catalysis of the reaction: sn-glycerol 3-phosphate + a ubiquinone = glycerone phosphate + a ubiquinol."	"YIL155C"
"GO:0052591"	"1"	"sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity"	"sn-甘油-3-磷酸：泛醌-8氧化还原酶活性"	"Catalysis of the reaction: sn-glycerol 3-phosphate + ubiquinone-8 = glycerone phosphate + ubiquinol-8."	"YIL155C"
"GO:0052642"	"1"	"lysophosphatidic acid phosphatase activity"	"溶血磷脂酸性磷酸酶活性"	"Catalysis of the reaction: lysophosphatidic acid + H2O = phosphate + monoacylglycerol."	"YER037W"
"GO:0052654"	"1"	"L-leucine transaminase activity"	"L-亮氨酸转氨酶活性"	"Catalysis of the reaction: 2-oxoglutarate + L-leucine = 4-methyl-2-oxopentanoate + L-glutamatic acid."	"YHR208W"
"GO:0052655"	"2"	"L-valine transaminase activity"	"L-缬氨酸转氨酶活性"	"Catalysis of the reaction: 2-oxoglutarate + L-valine = 3-methyl-2-oxobutanoic acid + L-glutamatic acid."	"YHR208W,YJR148W"
"GO:0052656"	"1"	"L-isoleucine transaminase activity"	"L-异亮氨酸转氨酶活性"	"Catalysis of the reaction: 2-oxoglutarate + L-isoleucine = (S)-3-methyl-2-oxopentanoic acid + L-glutamic acid."	"YHR208W"
"GO:0052657"	"1"	"guanine phosphoribosyltransferase activity"	"鸟嘌呤磷酸核糖转移酶活性"	"Catalysis of the reaction: GMP + diphosphate = guanine + 5-phospho-alpha-D-ribose 1-diphosphate."	"YDR399W"
"GO:0052665"	"1"	"tRNA (uracil-2'-O-)-methyltransferase activity"	"tRNA（尿嘧啶-2'-O-）甲基转移酶活性"	"Catalysis of the reaction: S-adenosyl-L-methionine + tRNA = S-adenosyl-L-homocysteine + tRNA containing 2'-O-methyluracil."	"YDL112W"
"GO:0052666"	"1"	"tRNA (cytosine-2'-O-)-methyltransferase activity"	"tRNA（胞嘧啶-2'-O-）-甲基转移酶活性"	"Catalysis of the reaction: S-adenosyl-L-methionine + tRNA = S-adenosyl-L-homocysteine + tRNA containing 2'-O-methylcytosine."	"YBR061C"
"GO:0052689"	"13"	"carboxylic ester hydrolase activity"	"羧酸酯水解酶活性"	"Catalysis of the hydrolysis of a carboxylic ester bond."	"YBR177C,YGR015C,YGR031W,YHR049W,YHR075C,YJL068C,YJR019C,YLR118C,YMR210W,YMR222C,YNR064C,YOR280C,YPL095C"
"GO:0052712"	"1"	"inositol phosphosphingolipid phospholipase activity"	"肌醇磷脂磷脂酶活性"	"Catalysis of the reaction: inositol phosphosphingolipid + H2O = sphingolipid + phosphorylinositol."	"YER019W"
"GO:0052717"	"2"	"tRNA-specific adenosine-34 deaminase activity"	"tRNA特异性腺苷-34脱氨酶活性"	"Catalysis of the reaction: adenosine-34 + H2O = inosine-34 + NH3, in a tRNA-Ala molecule."	"YJL035C,YLR316C"
"GO:0052723"	"2"	"inositol hexakisphosphate 1-kinase activity"	"肌醇六磷酸1-激酶活性"	"Catalysis of the reaction: ATP + 1D-myo-inositol hexakisphosphate = ADP + 1-diphospho-1D-myo-inositol (2,3,4,5,6)pentakisphosphate."	"YDR017C,YLR410W"
"GO:0052724"	"2"	"inositol hexakisphosphate 3-kinase activity"	"肌醇六磷酸3-激酶活性"	"Catalysis of the reaction: ATP + 1D-myo-inositol hexakisphosphate = ADP + 3-diphospho-1D-myo-inositol (1,2,4,5,6)pentakisphosphate."	"YDR017C,YLR410W"
"GO:0052735"	"1"	"tRNA (cytosine-3-)-methyltransferase activity"	"tRNA（胞嘧啶-3-）甲基转移酶活性"	"Catalysis of the reaction: S-adenosyl-L-methionine + tRNA = S-adenosyl-L-homocysteine + tRNA containing 3-methylcytosine."	"YOR239W"
"GO:0052821"	"1"	"DNA-7-methyladenine glycosylase activity"	"DNA-7-甲基腺嘌呤糖苷酶活性"	"Catalysis of the reaction: DNA containing 7-methyladenine + H2O = DNA with abasic site + 7-methyladenine. This reaction is the hydrolysis of DNA by cleavage of the N-C1' glycosidic bond between the damaged DNA 7-methyladenine and the deoxyribose sugar to remove the 7-methyladenine, leaving an abasic site."	"YER142C"
"GO:0052822"	"1"	"DNA-3-methylguanine glycosylase activity"	"DNA-3-甲基鸟嘌呤糖苷酶活性"	"Catalysis of the reaction: DNA containing 3-methylguanine + H2O = DNA with abasic site + 3-methylguanine. This reaction is the hydrolysis of DNA by cleavage of the N-C1' glycosidic bond between the damaged DNA 3-methylguanine and the deoxyribose sugar to remove the 3-methylguanine, leaving an abasic site."	"YER142C"
"GO:0052832"	"2"	"inositol monophosphate 3-phosphatase activity"	"肌醇单磷酸3-磷酸酶活性"	"Catalysis of the reaction: myo-inositol 3-phosphate + H2O = myo-inositol + phosphate."	"YDR287W,YHR046C"
"GO:0052833"	"2"	"inositol monophosphate 4-phosphatase activity"	"肌醇单磷酸4-磷酸酶活性"	"Catalysis of the reaction: myo-inositol 4-phosphate + H2O = myo-inositol + phosphate."	"YDR287W,YHR046C"
"GO:0052834"	"2"	"inositol monophosphate phosphatase activity"	"肌醇单磷酸磷酸酶活性"	"Catalysis of the reaction: myo-inositol phosphate + H2O = myo-inositol + phosphate."	"YDR287W,YHR046C"
"GO:0052840"	"2"	"inositol diphosphate tetrakisphosphate diphosphatase activity"	"二磷酸肌醇四磷酸二磷酸酶活性"	"Catalysis of the reaction: inositol diphosphate tetrakisphosphate + H2O = inositol 1,3,4,5,6-pentakisphosphate + phosphate."	"YNL032W,YNL056W"
"GO:0052843"	"1"	"inositol-1-diphosphate-2,3,4,5,6-pentakisphosphate diphosphatase activity"	"肌醇-1-二磷酸-2,3,4,5,6-五磷酸二磷酸酶活性"	"Catalysis of the reaction: inositol 1-diphosphate 2,3,4,5,6-pentakisphosphate + H2O = inositol 1,2,3,4,5,6-hexakisphosphate + phosphate + 2 H+."	"YLR410W"
"GO:0052845"	"2"	"inositol-5-diphosphate-1,2,3,4,6-pentakisphosphate diphosphatase activity"	"肌醇-5-二磷酸-1,2,3,4,6-五磷酸二磷酸酶活性"	"Catalysis of the reaction: inositol 5-diphosphate 1,2,3,4,6-pentakisphosphate + H2O = inositol 1,2,3,4,5,6-hexakisphosphate + phosphate + 2 H+."	"YLR410W,YNL032W"
"GO:0052847"	"1"	"inositol-1,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 5-diphosphatase activity"	"肌醇-1,5-二磷酸-2,3,4,6-四磷酸-5-二磷酸酯酶活性"	"Catalysis of the reaction: 1,5-bisdiphosphoinositol-1D-myo-inositol 2,3,4,6-tetrakisphosphate + H2O = 1-diphospho-1D-myo-inositol 2,3,4,5,6-pentakisphosphate + phosphate + H+."	"YNL032W"
